Source,Target,Type,Id,Label,timeset,Weight
480,1107,Directed,21132,,<[1307505600.0]>,1
480,7533,Directed,21133,,<[1308024000.0]>,-10
628,481,Directed,21134,,<[1308974400.0]>,10
1273,481,Directed,21135,,<[1309233600.0]>,2
481,628,Directed,21136,,<[1308974400.0]>,2
481,1273,Directed,21137,,<[1309233600.0]>,2
7389,482,Directed,21138,,<[1337659200.0]>,1
7603,482,Directed,21139,,<[1316836800.0]>,1
482,7603,Directed,21140,,<[1316836800.0]>,2
482,7389,Directed,21141,,<[1337659200.0]>,1
2994,483,Directed,21142,,<[1345953600.0]>,1
483,2994,Directed,21143,,<[1345953600.0]>,1
1568,484,Directed,21144,,<[1367640000.0]>,1
1059,484,Directed,21145,,<[1362974400.0]>,1
484,526,Directed,21146,,<[1415163600.0]>,1
484,1568,Directed,21147,,<[1367640000.0]>,1
484,1059,Directed,21148,,<[1362974400.0]>,1
484,1322,Directed,21149,,<[1403496000.0]>,-2
485,7331,Directed,21150,,<[1327208400.0]>,-1
635,486,Directed,21151,,<[1332561600.0]>,5
2223,486,Directed,21152,,<[1339473600.0]>,1
486,635,Directed,21153,,<[1332561600.0]>,5
486,2223,Directed,21154,,<[1339300800.0]>,1
798,487,Directed,21155,,<[1336104000.0]>,2
7512,487,Directed,21156,,<[1342670400.0]>,1
687,487,Directed,21157,,<[1334030400.0]>,1
487,798,Directed,21158,,<[1336104000.0]>,2
487,7512,Directed,21159,,<[1342670400.0]>,1
487,687,Directed,21160,,<[1334030400.0]>,1
1565,488,Directed,21161,,<[1366862400.0]>,8
597,488,Directed,21162,,<[1366171200.0]>,1
705,488,Directed,21163,,<[1365825600.0]>,1
491,488,Directed,21164,,<[1342152000.0]>,1
488,1565,Directed,21165,,<[1366862400.0]>,4
488,972,Directed,21166,,<[1384059600.0]>,1
488,597,Directed,21167,,<[1366171200.0]>,1
488,705,Directed,21168,,<[1365825600.0]>,1
488,1321,Directed,21169,,<[1346644800.0]>,1
488,491,Directed,21170,,<[1342152000.0]>,1
1507,490,Directed,21171,,<[1340424000.0]>,3
1541,490,Directed,21172,,<[1386133200.0]>,1
650,490,Directed,21173,,<[1384750800.0]>,1
490,1507,Directed,21174,,<[1340424000.0]>,3
490,1541,Directed,21175,,<[1386133200.0]>,1
490,650,Directed,21176,,<[1384750800.0]>,1
1221,491,Directed,21177,,<[1347422400.0]>,2
520,491,Directed,21178,,<[1343880000.0]>,2
1514,491,Directed,21179,,<[1343707200.0]>,2
2233,491,Directed,21180,,<[1342584000.0]>,2
1039,491,Directed,21181,,<[1342238400.0]>,2
839,491,Directed,21182,,<[1342152000.0]>,2
876,491,Directed,21183,,<[1344398400.0]>,1
801,491,Directed,21184,,<[1339992000.0]>,1
824,491,Directed,21185,,<[1401422400.0]>,-2
7518,491,Directed,21186,,<[1360472400.0]>,-2
2336,491,Directed,21187,,<[1408248000.0]>,-3
1147,491,Directed,21188,,<[1401422400.0]>,-3
491,7415,Directed,21189,,<[1366862400.0]>,3
491,520,Directed,21190,,<[1359435600.0]>,3
491,684,Directed,21191,,<[1408680000.0]>,2
491,1321,Directed,21192,,<[1348545600.0]>,2
491,1221,Directed,21193,,<[1347422400.0]>,2
491,1752,Directed,21194,,<[1344916800.0]>,2
491,1514,Directed,21195,,<[1344744000.0]>,2
491,2233,Directed,21196,,<[1342584000.0]>,2
491,839,Directed,21197,,<[1342152000.0]>,2
491,1622,Directed,21198,,<[1409112000.0]>,1
491,1351,Directed,21199,,<[1409112000.0]>,1
491,1388,Directed,21200,,<[1408248000.0]>,1
491,7580,Directed,21201,,<[1359435600.0]>,1
491,7552,Directed,21202,,<[1359435600.0]>,1
491,876,Directed,21203,,<[1344398400.0]>,1
491,1039,Directed,21204,,<[1342238400.0]>,1
491,801,Directed,21205,,<[1339992000.0]>,1
491,824,Directed,21206,,<[1408075200.0]>,-1
491,2336,Directed,21207,,<[1408248000.0]>,-2
491,7602,Directed,21208,,<[1367035200.0]>,-10
491,7601,Directed,21209,,<[1367035200.0]>,-10
491,7599,Directed,21210,,<[1367035200.0]>,-10
491,7598,Directed,21211,,<[1367035200.0]>,-10
491,7604,Directed,21212,,<[1367035200.0]>,-10
491,7518,Directed,21213,,<[1420174800.0]>,-10
491,7603,Directed,21214,,<[1352610000.0]>,-10
525,493,Directed,21215,,<[1361077200.0]>,10
617,493,Directed,21216,,<[1362546000.0]>,2
1538,493,Directed,21217,,<[1355979600.0]>,2
752,493,Directed,21218,,<[1355979600.0]>,1
493,525,Directed,21219,,<[1361077200.0]>,1
493,1538,Directed,21220,,<[1355979600.0]>,1
493,752,Directed,21221,,<[1355979600.0]>,1
1421,494,Directed,21222,,<[1378353600.0]>,3
1860,494,Directed,21223,,<[1370404800.0]>,3
557,494,Directed,21224,,<[1377230400.0]>,1
666,494,Directed,21225,,<[1376452800.0]>,1
494,1421,Directed,21226,,<[1378353600.0]>,2
494,557,Directed,21227,,<[1377230400.0]>,1
494,1860,Directed,21228,,<[1370404800.0]>,1
758,495,Directed,21229,,<[1381896000.0]>,5
1377,495,Directed,21230,,<[1381204800.0]>,1
495,758,Directed,21231,,<[1381896000.0]>,5
495,1377,Directed,21232,,<[1381204800.0]>,2
7558,496,Directed,21233,,<[1384837200.0]>,10
3340,496,Directed,21234,,<[1388034000.0]>,1
3320,496,Directed,21235,,<[1385528400.0]>,1
496,3340,Directed,21236,,<[1388034000.0]>,1
496,3320,Directed,21237,,<[1385528400.0]>,1
496,7558,Directed,21238,,<[1385010000.0]>,-1
1178,497,Directed,21239,,<[1409112000.0]>,7
2336,498,Directed,21240,,<[1408334400.0]>,3
1074,498,Directed,21241,,<[1441944000.0]>,1
2293,498,Directed,21242,,<[1413259200.0]>,1
651,498,Directed,21243,,<[1413259200.0]>,1
708,498,Directed,21244,,<[1408420800.0]>,-10
498,2336,Directed,21245,,<[1414555200.0]>,2
498,1396,Directed,21246,,<[1431489600.0]>,1
498,7384,Directed,21247,,<[1413777600.0]>,-1
498,708,Directed,21248,,<[1408507200.0]>,-1
498,7560,Directed,21249,,<[1404532800.0]>,-1
1907,499,Directed,21250,,<[1450414800.0]>,10
605,499,Directed,21251,,<[1429761600.0]>,3
906,499,Directed,21252,,<[1452142800.0]>,1
499,1907,Directed,21253,,<[1448859600.0]>,3
499,2433,Directed,21254,,<[1443844800.0]>,1
499,605,Directed,21255,,<[1430020800.0]>,1
1425,500,Directed,21256,,<[1305518400.0]>,1
500,1425,Directed,21257,,<[1305518400.0]>,1
1102,501,Directed,21258,,<[1305345600.0]>,2
7375,501,Directed,21259,,<[1329714000.0]>,1
501,794,Directed,21260,,<[1317528000.0]>,10
501,1102,Directed,21261,,<[1305345600.0]>,2
533,502,Directed,21262,,<[1305777600.0]>,3
716,502,Directed,21263,,<[1305518400.0]>,2
502,7552,Directed,21264,,<[1306814400.0]>,7
502,716,Directed,21265,,<[1307246400.0]>,4
502,533,Directed,21266,,<[1307246400.0]>,4
1109,504,Directed,21267,,<[1308196800.0]>,2
2593,504,Directed,21268,,<[1307419200.0]>,1
608,504,Directed,21269,,<[1306814400.0]>,1
995,504,Directed,21270,,<[1305000000.0]>,1
504,1109,Directed,21271,,<[1308196800.0]>,2
504,2593,Directed,21272,,<[1307419200.0]>,1
504,608,Directed,21273,,<[1306814400.0]>,1
504,995,Directed,21274,,<[1305000000.0]>,1
669,505,Directed,21275,,<[1306987200.0]>,3
7603,505,Directed,21276,,<[1320728400.0]>,1
1432,505,Directed,21277,,<[1306987200.0]>,1
993,505,Directed,21278,,<[1303185600.0]>,1
7424,505,Directed,21279,,<[1291438800.0]>,1
505,669,Directed,21280,,<[1306987200.0]>,2
505,7603,Directed,21281,,<[1320728400.0]>,1
505,1432,Directed,21282,,<[1306987200.0]>,1
505,993,Directed,21283,,<[1303185600.0]>,1
505,7424,Directed,21284,,<[1291438800.0]>,1
7375,506,Directed,21285,,<[1331611200.0]>,1
506,7375,Directed,21286,,<[1329714000.0]>,5
566,507,Directed,21287,,<[1304308800.0]>,3
535,507,Directed,21288,,<[1304222400.0]>,2
583,507,Directed,21289,,<[1308196800.0]>,1
2104,507,Directed,21290,,<[1311307200.0]>,1
1985,507,Directed,21291,,<[1306468800.0]>,1
7371,507,Directed,21292,,<[1304395200.0]>,1
609,507,Directed,21293,,<[1304222400.0]>,1
5342,507,Directed,21294,,<[1350619200.0]>,-3
507,566,Directed,21295,,<[1304308800.0]>,3
507,535,Directed,21296,,<[1304222400.0]>,2
507,583,Directed,21297,,<[1308196800.0]>,1
507,2104,Directed,21298,,<[1311307200.0]>,1
507,1985,Directed,21299,,<[1306468800.0]>,1
507,7589,Directed,21300,,<[1304827200.0]>,1
507,7371,Directed,21301,,<[1304395200.0]>,1
507,609,Directed,21302,,<[1304222400.0]>,1
1957,508,Directed,21303,,<[1307160000.0]>,1
609,508,Directed,21304,,<[1304827200.0]>,1
508,1957,Directed,21305,,<[1307160000.0]>,1
508,609,Directed,21306,,<[1304827200.0]>,1
508,7589,Directed,21307,,<[1304913600.0]>,-10
2345,509,Directed,21308,,<[1364875200.0]>,1
1157,509,Directed,21309,,<[1346558400.0]>,1
878,509,Directed,21310,,<[1345176000.0]>,1
1000,509,Directed,21311,,<[1307592000.0]>,1
2548,509,Directed,21312,,<[1306728000.0]>,1
509,1000,Directed,21313,,<[1308196800.0]>,5
509,2345,Directed,21314,,<[1364875200.0]>,2
509,1157,Directed,21315,,<[1346558400.0]>,1
509,878,Directed,21316,,<[1345176000.0]>,1
509,2548,Directed,21317,,<[1306728000.0]>,1
510,1679,Directed,21318,,<[1307505600.0]>,2
2037,511,Directed,21319,,<[1307505600.0]>,10
568,511,Directed,21320,,<[1305864000.0]>,1
612,511,Directed,21321,,<[1305864000.0]>,1
511,2037,Directed,21322,,<[1307505600.0]>,1
511,568,Directed,21323,,<[1305864000.0]>,1
511,612,Directed,21324,,<[1305864000.0]>,1
798,513,Directed,21325,,<[1329800400.0]>,1
945,513,Directed,21326,,<[1325653200.0]>,1
2539,513,Directed,21327,,<[1306468800.0]>,1
1978,513,Directed,21328,,<[1306468800.0]>,1
513,1751,Directed,21329,,<[1330405200.0]>,2
513,798,Directed,21330,,<[1329800400.0]>,1
513,945,Directed,21331,,<[1329195600.0]>,1
513,2539,Directed,21332,,<[1306468800.0]>,1
513,1978,Directed,21333,,<[1306468800.0]>,1
1432,514,Directed,21334,,<[1307505600.0]>,2
2030,514,Directed,21335,,<[1307419200.0]>,2
2658,514,Directed,21336,,<[1308283200.0]>,1
2045,514,Directed,21337,,<[1307592000.0]>,1
1224,514,Directed,21338,,<[1307592000.0]>,1
514,2030,Directed,21339,,<[1307419200.0]>,2
514,2658,Directed,21340,,<[1308283200.0]>,1
514,2045,Directed,21341,,<[1307592000.0]>,1
514,1224,Directed,21342,,<[1307592000.0]>,1
514,1432,Directed,21343,,<[1307505600.0]>,1
2077,515,Directed,21344,,<[1308196800.0]>,1
619,515,Directed,21345,,<[1308024000.0]>,1
515,2077,Directed,21346,,<[1308196800.0]>,1
1291,516,Directed,21347,,<[1323406800.0]>,10
1136,516,Directed,21348,,<[1323061200.0]>,1
729,516,Directed,21349,,<[1315713600.0]>,1
5342,516,Directed,21350,,<[1362718800.0]>,-3
516,1291,Directed,21351,,<[1323406800.0]>,5
516,547,Directed,21352,,<[1323493200.0]>,2
516,729,Directed,21353,,<[1315713600.0]>,1
518,517,Directed,21354,,<[1341288000.0]>,4
517,7603,Directed,21355,,<[1346904000.0]>,-10
2191,518,Directed,21356,,<[1332734400.0]>,1
737,518,Directed,21357,,<[1331182800.0]>,1
1859,518,Directed,21358,,<[1375243200.0]>,-10
518,737,Directed,21359,,<[1334635200.0]>,5
518,2191,Directed,21360,,<[1332734400.0]>,1
745,519,Directed,21361,,<[1338868800.0]>,2
1164,519,Directed,21362,,<[1344225600.0]>,1
1288,519,Directed,21363,,<[1338782400.0]>,1
2899,519,Directed,21364,,<[1334721600.0]>,1
946,519,Directed,21365,,<[1333080000.0]>,1
519,745,Directed,21366,,<[1338868800.0]>,2
519,1164,Directed,21367,,<[1344225600.0]>,1
519,1288,Directed,21368,,<[1338782400.0]>,1
519,2899,Directed,21369,,<[1334721600.0]>,1
519,946,Directed,21370,,<[1333080000.0]>,1
2973,520,Directed,21371,,<[1343707200.0]>,1
520,2973,Directed,21372,,<[1343707200.0]>,1
754,522,Directed,21373,,<[1356930000.0]>,3
883,522,Directed,21374,,<[1357362000.0]>,1
1337,522,Directed,21375,,<[1346040000.0]>,1
5342,522,Directed,21376,,<[1341460800.0]>,1
1156,522,Directed,21377,,<[1339560000.0]>,1
522,883,Directed,21378,,<[1357362000.0]>,1
522,1337,Directed,21379,,<[1346040000.0]>,1
522,5342,Directed,21380,,<[1341460800.0]>,1
522,1156,Directed,21381,,<[1339560000.0]>,1
523,1341,Directed,21382,,<[1359694800.0]>,4
819,525,Directed,21383,,<[1365307200.0]>,10
644,525,Directed,21384,,<[1365825600.0]>,1
525,644,Directed,21385,,<[1365825600.0]>,10
525,819,Directed,21386,,<[1365307200.0]>,10
7591,526,Directed,21387,,<[1405396800.0]>,2
904,526,Directed,21388,,<[1414555200.0]>,1
526,7591,Directed,21389,,<[1405396800.0]>,2
526,3216,Directed,21390,,<[1420261200.0]>,1
526,904,Directed,21391,,<[1414555200.0]>,1
526,1826,Directed,21392,,<[1406606400.0]>,-1
6792,527,Directed,21393,,<[1384405200.0]>,10
1584,527,Directed,21394,,<[1384491600.0]>,7
527,1584,Directed,21395,,<[1384491600.0]>,5
527,6792,Directed,21396,,<[1384405200.0]>,1
7591,528,Directed,21397,,<[1408680000.0]>,4
1586,528,Directed,21398,,<[1404100800.0]>,1
528,7591,Directed,21399,,<[1408680000.0]>,4
528,1586,Directed,21400,,<[1404100800.0]>,1
677,529,Directed,21401,,<[1308369600.0]>,3
1154,529,Directed,21402,,<[1342584000.0]>,2
2316,529,Directed,21403,,<[1364875200.0]>,1
747,529,Directed,21404,,<[1342411200.0]>,1
1221,529,Directed,21405,,<[1307073600.0]>,1
1210,529,Directed,21406,,<[1306036800.0]>,1
2529,529,Directed,21407,,<[1305950400.0]>,1
992,529,Directed,21408,,<[1304395200.0]>,1
529,677,Directed,21409,,<[1308456000.0]>,3
529,2316,Directed,21410,,<[1364011200.0]>,2
529,1154,Directed,21411,,<[1342584000.0]>,2
529,747,Directed,21412,,<[1342411200.0]>,1
529,1221,Directed,21413,,<[1306468800.0]>,1
529,1210,Directed,21414,,<[1306036800.0]>,1
529,2529,Directed,21415,,<[1305950400.0]>,1
529,992,Directed,21416,,<[1304395200.0]>,1
650,530,Directed,21417,,<[1387083600.0]>,1
1798,530,Directed,21418,,<[1357880400.0]>,1
530,650,Directed,21419,,<[1387083600.0]>,1
530,1798,Directed,21420,,<[1357794000.0]>,1
1633,531,Directed,21421,,<[1305172800.0]>,2
840,531,Directed,21422,,<[1298610000.0]>,2
1095,531,Directed,21423,,<[1304395200.0]>,1
774,531,Directed,21424,,<[1298869200.0]>,1
7327,531,Directed,21425,,<[1298437200.0]>,1
531,840,Directed,21426,,<[1298610000.0]>,2
531,1633,Directed,21427,,<[1305172800.0]>,1
531,1095,Directed,21428,,<[1304395200.0]>,1
531,774,Directed,21429,,<[1298869200.0]>,1
531,7327,Directed,21430,,<[1298437200.0]>,1
7400,532,Directed,21431,,<[1307073600.0]>,10
1119,532,Directed,21432,,<[1307678400.0]>,1
532,2665,Directed,21433,,<[1308456000.0]>,1
532,1119,Directed,21434,,<[1307678400.0]>,1
532,7400,Directed,21435,,<[1306036800.0]>,1
776,533,Directed,21436,,<[1305172800.0]>,10
533,776,Directed,21437,,<[1305172800.0]>,10
912,534,Directed,21438,,<[1304740800.0]>,2
2474,534,Directed,21439,,<[1304136000.0]>,1
2460,534,Directed,21440,,<[1303704000.0]>,1
534,912,Directed,21441,,<[1304740800.0]>,2
534,2859,Directed,21442,,<[1331355600.0]>,1
534,2474,Directed,21443,,<[1304136000.0]>,1
534,2460,Directed,21444,,<[1303704000.0]>,1
534,7582,Directed,21445,,<[1304740800.0]>,-10
912,535,Directed,21446,,<[1304740800.0]>,1
536,535,Directed,21447,,<[1304654400.0]>,1
654,535,Directed,21448,,<[1304481600.0]>,1
3516,535,Directed,21449,,<[1304222400.0]>,1
535,912,Directed,21450,,<[1304740800.0]>,1
535,536,Directed,21451,,<[1304654400.0]>,1
535,654,Directed,21452,,<[1304481600.0]>,1
535,3516,Directed,21453,,<[1304222400.0]>,1
7596,536,Directed,21454,,<[1307246400.0]>,2
668,536,Directed,21455,,<[1306123200.0]>,2
612,536,Directed,21456,,<[1305432000.0]>,2
2643,536,Directed,21457,,<[1308024000.0]>,1
1237,536,Directed,21458,,<[1305604800.0]>,1
1965,536,Directed,21459,,<[1305518400.0]>,1
538,536,Directed,21460,,<[1305259200.0]>,1
1623,536,Directed,21461,,<[1304740800.0]>,1
992,536,Directed,21462,,<[1304395200.0]>,1
7371,536,Directed,21463,,<[1304308800.0]>,1
3516,536,Directed,21464,,<[1304222400.0]>,1
5342,536,Directed,21465,,<[1350792000.0]>,-3
536,612,Directed,21466,,<[1305432000.0]>,2
536,2643,Directed,21467,,<[1308024000.0]>,1
536,2614,Directed,21468,,<[1308024000.0]>,1
536,668,Directed,21469,,<[1306123200.0]>,1
536,1237,Directed,21470,,<[1305604800.0]>,1
536,1965,Directed,21471,,<[1305518400.0]>,1
536,538,Directed,21472,,<[1305259200.0]>,1
536,1623,Directed,21473,,<[1304654400.0]>,1
536,992,Directed,21474,,<[1304395200.0]>,1
536,7371,Directed,21475,,<[1304308800.0]>,1
536,3516,Directed,21476,,<[1304222400.0]>,1
536,7596,Directed,21477,,<[1307332800.0]>,-10
1088,537,Directed,21478,,<[1304568000.0]>,2
537,1088,Directed,21479,,<[1304568000.0]>,2
726,538,Directed,21480,,<[1307246400.0]>,10
1241,538,Directed,21481,,<[1306555200.0]>,2
852,539,Directed,21482,,<[1305604800.0]>,10
1639,539,Directed,21483,,<[1305777600.0]>,2
854,539,Directed,21484,,<[1306900800.0]>,1
539,852,Directed,21485,,<[1305604800.0]>,5
539,1639,Directed,21486,,<[1307073600.0]>,3
539,854,Directed,21487,,<[1306900800.0]>,1
863,540,Directed,21488,,<[1308024000.0]>,1
2591,540,Directed,21489,,<[1307332800.0]>,1
986,540,Directed,21490,,<[1306987200.0]>,1
1659,540,Directed,21491,,<[1306900800.0]>,1
540,863,Directed,21492,,<[1308024000.0]>,1
540,2591,Directed,21493,,<[1307332800.0]>,1
540,986,Directed,21494,,<[1306987200.0]>,1
540,1659,Directed,21495,,<[1306900800.0]>,1
1262,541,Directed,21496,,<[1307505600.0]>,4
1627,541,Directed,21497,,<[1308801600.0]>,2
1122,541,Directed,21498,,<[1307678400.0]>,2
1260,541,Directed,21499,,<[1307592000.0]>,2
2026,541,Directed,21500,,<[1307505600.0]>,2
732,541,Directed,21501,,<[1310616000.0]>,1
1638,541,Directed,21502,,<[1308888000.0]>,1
2071,541,Directed,21503,,<[1308369600.0]>,1
2068,541,Directed,21504,,<[1308196800.0]>,1
911,541,Directed,21505,,<[1307505600.0]>,1
7519,541,Directed,21506,,<[1307678400.0]>,-10
541,1262,Directed,21507,,<[1307505600.0]>,4
541,1627,Directed,21508,,<[1308801600.0]>,2
541,1122,Directed,21509,,<[1307678400.0]>,2
541,1260,Directed,21510,,<[1307592000.0]>,2
541,2026,Directed,21511,,<[1308283200.0]>,2
541,732,Directed,21512,,<[1310616000.0]>,1
541,1638,Directed,21513,,<[1308888000.0]>,1
541,2071,Directed,21514,,<[1308369600.0]>,1
541,911,Directed,21515,,<[1307505600.0]>,1
541,7519,Directed,21516,,<[1308110400.0]>,-10
629,542,Directed,21517,,<[1311220800.0]>,2
2755,542,Directed,21518,,<[1315454400.0]>,1
1638,542,Directed,21519,,<[1312257600.0]>,1
1276,542,Directed,21520,,<[1310184000.0]>,1
542,2755,Directed,21521,,<[1315454400.0]>,1
542,1638,Directed,21522,,<[1312257600.0]>,1
542,1276,Directed,21523,,<[1310184000.0]>,1
542,629,Directed,21524,,<[1311134400.0]>,1
542,7557,Directed,21525,,<[1312516800.0]>,-5
792,543,Directed,21526,,<[1312084800.0]>,1
543,792,Directed,21527,,<[1312516800.0]>,1
7547,544,Directed,21528,,<[1314504000.0]>,2
563,544,Directed,21529,,<[1315972800.0]>,1
544,563,Directed,21530,,<[1315972800.0]>,1
544,7547,Directed,21531,,<[1314504000.0]>,-1
544,926,Directed,21532,,<[1313899200.0]>,-5
7603,546,Directed,21533,,<[1318046400.0]>,2
734,546,Directed,21534,,<[1315368000.0]>,2
7375,546,Directed,21535,,<[1329714000.0]>,1
546,7603,Directed,21536,,<[1317700800.0]>,5
546,734,Directed,21537,,<[1315368000.0]>,2
1294,547,Directed,21538,,<[1324702800.0]>,4
585,547,Directed,21539,,<[1325480400.0]>,1
1484,547,Directed,21540,,<[1324875600.0]>,1
777,547,Directed,21541,,<[1324789200.0]>,1
796,547,Directed,21542,,<[1324616400.0]>,1
1737,547,Directed,21543,,<[1324443600.0]>,1
2146,547,Directed,21544,,<[1323493200.0]>,1
547,1294,Directed,21545,,<[1324616400.0]>,3
547,585,Directed,21546,,<[1325480400.0]>,1
547,1484,Directed,21547,,<[1324875600.0]>,1
547,777,Directed,21548,,<[1324789200.0]>,1
547,796,Directed,21549,,<[1324616400.0]>,1
547,1737,Directed,21550,,<[1324443600.0]>,1
7603,548,Directed,21551,,<[1329195600.0]>,2
7595,548,Directed,21552,,<[1364875200.0]>,1
1157,548,Directed,21553,,<[1345694400.0]>,1
548,7603,Directed,21554,,<[1346126400.0]>,5
548,1349,Directed,21555,,<[1354165200.0]>,1
548,1157,Directed,21556,,<[1345694400.0]>,1
1379,549,Directed,21557,,<[1383800400.0]>,1
1579,549,Directed,21558,,<[1374552000.0]>,1
549,7603,Directed,21559,,<[1330491600.0]>,2
549,1579,Directed,21560,,<[1376971200.0]>,1
553,550,Directed,21561,,<[1349064000.0]>,1
2910,550,Directed,21562,,<[1335758400.0]>,1
550,553,Directed,21563,,<[1350964800.0]>,1
550,2910,Directed,21564,,<[1335758400.0]>,1
708,551,Directed,21565,,<[1403582400.0]>,3
1351,551,Directed,21566,,<[1362891600.0]>,1
551,708,Directed,21567,,<[1403582400.0]>,3
1513,552,Directed,21568,,<[1339041600.0]>,4
552,1311,Directed,21569,,<[1339041600.0]>,4
3252,553,Directed,21570,,<[1370577600.0]>,1
3249,553,Directed,21571,,<[1370145600.0]>,1
1561,553,Directed,21572,,<[1369540800.0]>,1
3243,553,Directed,21573,,<[1369454400.0]>,1
3153,553,Directed,21574,,<[1366430400.0]>,1
1543,553,Directed,21575,,<[1358744400.0]>,1
3090,553,Directed,21576,,<[1355720400.0]>,1
2231,553,Directed,21577,,<[1341460800.0]>,1
693,553,Directed,21578,,<[1340942400.0]>,1
553,3252,Directed,21579,,<[1370577600.0]>,1
553,3249,Directed,21580,,<[1370145600.0]>,1
553,1561,Directed,21581,,<[1369540800.0]>,1
553,3243,Directed,21582,,<[1369454400.0]>,1
553,3153,Directed,21583,,<[1366430400.0]>,1
553,1543,Directed,21584,,<[1358744400.0]>,1
553,3090,Directed,21585,,<[1355720400.0]>,1
553,2231,Directed,21586,,<[1341460800.0]>,1
553,1321,Directed,21587,,<[1341201600.0]>,1
553,693,Directed,21588,,<[1340942400.0]>,1
553,7603,Directed,21589,,<[1346212800.0]>,-10
600,554,Directed,21590,,<[1365480000.0]>,10
1523,554,Directed,21591,,<[1349928000.0]>,1
554,600,Directed,21592,,<[1365480000.0]>,10
1058,555,Directed,21593,,<[1364011200.0]>,1
762,555,Directed,21594,,<[1388552400.0]>,-1
555,1035,Directed,21595,,<[1364097600.0]>,3
559,652,Directed,21596,,<[1411444800.0]>,5
559,560,Directed,21597,,<[1409544000.0]>,5
2590,561,Directed,21598,,<[1307332800.0]>,1
561,1087,Directed,21599,,<[1307419200.0]>,1
561,2590,Directed,21600,,<[1307332800.0]>,1
1466,562,Directed,21601,,<[1308801600.0]>,1
562,780,Directed,21602,,<[1340596800.0]>,3
562,1466,Directed,21603,,<[1308801600.0]>,1
773,563,Directed,21604,,<[1305432000.0]>,2
7550,563,Directed,21605,,<[1303358400.0]>,2
1413,563,Directed,21606,,<[1304222400.0]>,1
563,773,Directed,21607,,<[1305432000.0]>,2
563,7550,Directed,21608,,<[1303358400.0]>,2
563,1413,Directed,21609,,<[1304222400.0]>,1
748,564,Directed,21610,,<[1354078800.0]>,1
1618,564,Directed,21611,,<[1304308800.0]>,1
7552,564,Directed,21612,,<[1303617600.0]>,1
564,1618,Directed,21613,,<[1304308800.0]>,1
564,7552,Directed,21614,,<[1303617600.0]>,1
564,655,Directed,21615,,<[1303531200.0]>,1
564,748,Directed,21616,,<[1362459600.0]>,-10
1088,565,Directed,21617,,<[1303704000.0]>,1
565,1088,Directed,21618,,<[1303704000.0]>,1
716,566,Directed,21619,,<[1304654400.0]>,1
911,566,Directed,21620,,<[1304222400.0]>,1
566,716,Directed,21621,,<[1304654400.0]>,2
566,911,Directed,21622,,<[1304222400.0]>,1
939,568,Directed,21623,,<[1314072000.0]>,1
925,568,Directed,21624,,<[1307332800.0]>,1
1633,568,Directed,21625,,<[1305172800.0]>,1
568,939,Directed,21626,,<[1314072000.0]>,1
568,925,Directed,21627,,<[1307332800.0]>,1
568,657,Directed,21628,,<[1306036800.0]>,1
568,1633,Directed,21629,,<[1305172800.0]>,1
584,569,Directed,21630,,<[1311480000.0]>,10
569,584,Directed,21631,,<[1311480000.0]>,10
863,570,Directed,21632,,<[1309320000.0]>,1
1249,570,Directed,21633,,<[1307764800.0]>,1
1101,570,Directed,21634,,<[1305259200.0]>,1
570,1249,Directed,21635,,<[1308283200.0]>,2
570,863,Directed,21636,,<[1309320000.0]>,1
570,1101,Directed,21637,,<[1305259200.0]>,1
1281,571,Directed,21638,,<[1320814800.0]>,5
780,571,Directed,21639,,<[1307678400.0]>,5
1474,571,Directed,21640,,<[1315281600.0]>,2
1103,571,Directed,21641,,<[1305691200.0]>,1
571,1281,Directed,21642,,<[1320814800.0]>,5
571,780,Directed,21643,,<[1307764800.0]>,5
571,1474,Directed,21644,,<[1315281600.0]>,2
571,1103,Directed,21645,,<[1305432000.0]>,1
859,573,Directed,21646,,<[1310184000.0]>,5
1001,573,Directed,21647,,<[1306382400.0]>,1
573,859,Directed,21648,,<[1310184000.0]>,3
573,1001,Directed,21649,,<[1306382400.0]>,1
7564,574,Directed,21650,,<[1307073600.0]>,3
857,574,Directed,21651,,<[1309492800.0]>,2
1628,574,Directed,21652,,<[1307160000.0]>,1
725,574,Directed,21653,,<[1307160000.0]>,1
669,574,Directed,21654,,<[1306641600.0]>,1
574,7564,Directed,21655,,<[1307419200.0]>,5
574,857,Directed,21656,,<[1309492800.0]>,3
574,725,Directed,21657,,<[1307160000.0]>,1
574,669,Directed,21658,,<[1306641600.0]>,1
616,575,Directed,21659,,<[1307505600.0]>,3
2040,575,Directed,21660,,<[1307505600.0]>,2
2039,575,Directed,21661,,<[1307505600.0]>,2
1435,575,Directed,21662,,<[1307073600.0]>,2
856,575,Directed,21663,,<[1306814400.0]>,2
849,575,Directed,21664,,<[1307160000.0]>,1
575,856,Directed,21665,,<[1307073600.0]>,5
575,849,Directed,21666,,<[1307678400.0]>,3
575,616,Directed,21667,,<[1307505600.0]>,3
575,2040,Directed,21668,,<[1307505600.0]>,2
575,2039,Directed,21669,,<[1307505600.0]>,2
575,1435,Directed,21670,,<[1307073600.0]>,2
579,576,Directed,21671,,<[1307073600.0]>,9
7564,576,Directed,21672,,<[1307073600.0]>,3
7550,576,Directed,21673,,<[1306900800.0]>,1
576,579,Directed,21674,,<[1307073600.0]>,10
