Id,Class,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
662,1,,2,3,5,12,12,24,7,0.273244,0.283354,0.000015,0.000284,0.001483,NaN,0,506,8,56,0,0.002091
678,1,,6,7,13,12,12,24,7,0.253879,0.263986,0.002744,0.000398,0.000575,NaN,0,506,6,89,0.047619,0.002825
674,1,,3,3,6,12,12,24,7,0.253553,0.263038,0.000024,0.000583,0.000965,NaN,0,506,2,3,0.166667,0.005831
679,1,,3,3,6,12,12,24,7,0.242681,0.250353,0.000034,0.000288,0.000475,NaN,0,506,6,52,0,0.002786
646,1,,4,3,7,13,11,24,7,0.290533,0.305109,0.000067,0.006011,0.005542,NaN,0,506,13,12,0.416667,0.028664
640,1,,6,6,12,13,11,24,6,0.311187,0.3276,0.000529,0.01146,0.011619,NaN,0,506,15,54,0.233333,0.060845
622,1,,12,11,23,13,11,24,7,0.29757,0.311656,0.001262,0.007597,0.006789,NaN,0,506,8,89,0.015152,0.04174
643,1,,9,8,17,13,11,24,6,0.30756,0.321284,0.000514,0.013923,0.010495,NaN,0,506,13,69,0.236111,0.064511
591,1,,10,10,20,14,10,24,7,0.305056,0.318408,0.000162,0.013088,0.009942,NaN,0,506,14,19,0.05303,0.065098
580,1,,13,9,22,14,10,24,7,0.30703,0.320499,0.001296,0.011151,0.0059,NaN,0,506,8,31,0.044872,0.057766
601,1,,5,3,8,14,10,24,7,0.296628,0.308467,0.000011,0.009648,0.005062,NaN,0,506,8,72,0.3,0.039062
544,1,,7,11,18,15,9,24,6,0.326422,0.341562,0.000148,0.007339,0.017135,NaN,0,506,8,54,0.190909,0.038186
542,1,,12,13,25,15,9,24,7,0.302495,0.318893,0.000713,0.007687,0.007854,NaN,0,506,14,50,0.108974,0.043078
420,1,,6,1,7,19,5,24,6,0.285834,0.298661,0.000012,0.007656,0.002461,NaN,0,506,2,53,0.266667,0.042671
815,1,,10,11,21,10,15,25,6,0.319519,0.338409,0.000546,0.018525,0.018818,NaN,0,506,15,65,0.262821,0.095155
799,1,,7,7,14,10,15,25,6,0.319683,0.335295,0.000028,0.016553,0.016221,NaN,0,506,1,80,0.333333,0.085716
739,1,,13,14,27,11,14,25,6,0.32086,0.336963,0.000681,0.018804,0.015315,NaN,0,506,14,98,0.2,0.09216
751,1,,7,7,14,11,14,25,6,0.297712,0.313131,0.000034,0.009574,0.007992,NaN,0,506,13,15,0.142857,0.041137
730,1,,5,5,10,11,14,25,7,0.286337,0.298308,0.000065,0.002864,0.002612,NaN,0,506,2,58,0.1,0.014404
721,1,,5,6,11,11,14,25,7,0.275151,0.286859,0.000086,0.002329,0.002567,NaN,0,506,14,2,0.066667,0.014357
745,1,,3,3,6,11,14,25,7,0.259075,0.269067,0.000009,0.000845,0.000889,NaN,0,506,1,52,0,0.005075
704,1,,7,7,14,12,13,25,6,0.291936,0.306178,0.00001,0.00911,0.007507,NaN,0,506,13,33,0.309524,0.037586
668,1,,8,8,16,12,13,25,7,0.26378,0.275103,0.000098,0.001484,0.00182,NaN,0,506,6,17,0,0.010654
638,1,,6,4,10,13,12,25,7,0.305728,0.320873,0.000025,0.016223,0.008405,NaN,0,506,15,98,0.375,0.082337
609,1,,10,10,20,13,12,25,6,0.306679,0.321786,0.000312,0.007005,0.007023,NaN,0,506,8,96,0.155556,0.039427
610,1,,9,7,16,13,12,25,6,0.29497,0.306712,0.000206,0.00364,0.003372,NaN,0,506,8,52,0.083333,0.019314
615,1,,7,7,14,13,12,25,6,0.29155,0.303643,0.000591,0.002875,0.003132,NaN,0,506,2,79,0.142857,0.017645
587,1,,13,13,26,14,11,25,6,0.341911,0.363326,0.000693,0.021733,0.021663,NaN,0,506,8,90,0.211538,0.114962
567,1,,3,3,6,14,11,25,6,0.293468,0.308011,0.000005,0.004298,0.004416,NaN,0,506,2,103,0.666667,0.025282
570,1,,9,8,17,14,11,25,6,0.307156,0.321871,0.000167,0.008233,0.006994,NaN,0,506,14,54,0.111111,0.044435
595,1,,5,3,8,14,11,25,7,0.25333,0.263427,0.000493,0.005637,0.000918,NaN,0,506,7,30,0.15,0.027664
553,1,,15,21,36,15,10,25,6,0.324331,0.341349,0.003306,0.011174,0.019142,NaN,0,506,11,88,0.064286,0.052572
547,1,,13,8,21,15,10,25,7,0.289187,0.302153,0.00007,0.013798,0.005373,NaN,0,506,11,100,0.10989,0.071213
555,1,,6,4,10,15,10,25,7,0.265952,0.276291,0.000026,0.002455,0.001926,NaN,0,506,13,70,0.047619,0.014152
513,1,,6,7,13,16,9,25,7,0.292483,0.306424,0.000773,0.005013,0.005768,NaN,0,506,11,10,0.089286,0.029878
474,1,,11,12,23,17,8,25,6,0.312328,0.333111,0.001956,0.006339,0.007948,NaN,0,506,1,52,0.037879,0.034855
497,1,,7,4,11,17,8,25,7,0.286731,0.301542,0.000042,0.010113,0.006554,NaN,0,506,15,2,0.166667,0.05101
470,1,,4,3,7,17,8,25,7,0.272489,0.28483,0.000505,0.001879,0.002049,NaN,0,506,2,20,0.3,0.009689
481,1,,5,4,9,17,8,25,7,0.250468,0.259204,0.000236,0.00097,0.000823,NaN,0,506,6,11,0,0.00661
3035,1,,1,4,5,1,25,26,7,0.252749,0.263502,0.000006,0.000088,0.000821,NaN,0,506,12,74,0.333333,0.000495
946,1,,16,16,32,8,18,26,6,0.325035,0.342679,0.000495,0.023559,0.022627,NaN,0,506,11,86,0.224265,0.12509
781,1,,3,4,7,10,16,26,6,0.293514,0.308189,0.000233,0.004298,0.004418,NaN,0,506,2,103,0.333333,0.025282
801,1,,22,17,39,10,16,26,6,0.335032,0.35512,0.000999,0.032776,0.026487,NaN,0,506,11,49,0.175889,0.155783
832,1,,7,9,16,10,16,26,7,0.292597,0.307426,0.00023,0.006648,0.006847,NaN,0,506,3,16,0.590909,0.025265
747,1,,10,10,20,11,15,26,6,0.309951,0.329837,0.000383,0.007183,0.00847,NaN,0,506,13,2,0.133333,0.045378
756,1,,2,3,5,11,15,26,7,0.252936,0.260478,0.0005,0.000632,0.000501,NaN,0,506,8,88,0,0.002644
654,1,,9,10,19,12,14,26,6,0.293928,0.308932,0.000422,0.004063,0.003946,NaN,0,506,2,91,0.111111,0.021365
665,1,,6,6,12,12,14,26,8,0.202738,0.208689,0.001063,0.003662,0.000088,NaN,0,506,97,70,0.047619,0.016176
676,1,,6,7,13,12,14,26,7,0.236508,0.243864,0.001018,0.000185,0.000259,NaN,0,506,6,89,0,0.00147
625,1,,8,6,14,13,13,26,6,0.298304,0.318054,0.000751,0.005274,0.005562,NaN,0,506,3,9,0.089286,0.035923
634,1,,7,7,14,13,13,26,7,0.3087,0.322309,0.000306,0.009466,0.009557,NaN,0,506,7,40,0.111111,0.040144
612,1,,9,9,18,13,13,26,7,0.252035,0.262071,0.000434,0.000524,0.000701,NaN,0,506,6,89,0.027778,0.004381
616,1,,6,6,12,13,13,26,7,0.227934,0.236033,0.000135,0.000122,0.000077,NaN,0,506,6,89,0.066667,0.000847
572,1,,8,7,15,14,12,26,6,0.317947,0.333916,0.000252,0.012866,0.009867,NaN,0,506,13,30,0.142857,0.054217
603,1,,8,10,18,14,12,26,6,0.29651,0.310782,0.000044,0.003336,0.007559,NaN,0,506,13,24,0.122222,0.017275
581,1,,3,3,6,14,12,26,7,0.269413,0.279633,0.000002,0.001571,0.001331,NaN,0,506,14,79,0.833333,0.007476
573,1,,3,3,6,14,12,26,7,0.26077,0.270195,0.000011,0.001118,0.001253,NaN,0,506,8,12,0,0.006611
539,1,,5,5,10,15,11,26,6,0.294483,0.306232,0.000722,0.003951,0.002928,NaN,0,506,11,26,0.05,0.015813
504,1,,8,7,15,16,10,26,6,0.306729,0.319473,0.000797,0.005191,0.005136,NaN,0,506,2,20,0.107143,0.028245
510,1,,3,4,7,16,10,26,6,0.306854,0.321382,0.000233,0.006331,0.005973,NaN,0,506,2,91,0.333333,0.032778
499,1,,5,5,10,17,9,26,7,0.289746,0.303441,0.000492,0.001832,0.003551,NaN,0,506,3,16,0.309524,0.007498
486,1,,5,5,10,17,9,26,7,0.264824,0.275819,0.000044,0.00095,0.0018,NaN,0,506,11,70,0.1,0.004813
434,1,,7,4,11,19,7,26,7,0.278422,0.291623,0.000525,0.004181,0.003477,NaN,0,506,12,74,0.190476,0.022049
168,1,,16,21,37,44,-18,26,6,0.331007,0.348977,0.000604,0.021592,0.022192,NaN,0,506,8,19,0.128623,0.114479
887,1,,3,5,8,9,18,27,7,0.260389,0.269975,0.000507,0.000218,0.000779,NaN,0,506,14,90,0.1,0.001973
768,1,,8,11,19,10,17,27,6,0.327277,0.345232,0.000235,0.010082,0.014274,NaN,0,506,2,54,0.3,0.055411
750,1,,4,5,9,11,16,27,6,0.3099,0.327377,0.000001,0.012128,0.013897,NaN,0,506,7,77,0.95,0.057512
703,1,,11,10,21,12,15,27,6,0.326166,0.344115,0.00037,0.024691,0.020199,NaN,0,506,7,64,0.345455,0.116826
660,1,,10,10,20,12,15,27,7,0.305404,0.319018,0.000059,0.008856,0.00878,NaN,0,506,2,53,0.163636,0.047913
671,1,,7,8,15,12,15,27,7,0.266501,0.277273,0.00051,0.000992,0.001415,NaN,0,506,6,57,0,0.006494
677,1,,6,7,13,12,15,27,7,0.259902,0.271309,0.000226,0.000445,0.000588,NaN,0,506,6,89,0.017857,0.002316
688,1,,5,3,8,12,15,27,7,0.267872,0.278526,0.000044,0.002159,0.002281,NaN,0,506,14,93,0.15,0.01311
637,1,,7,7,14,13,14,27,6,0.323268,0.345067,0.000153,0.013033,0.011092,NaN,0,506,1,58,0.238095,0.060175
635,1,,7,9,16,13,14,27,6,0.302788,0.316022,0.000562,0.0053,0.005864,NaN,0,506,11,50,0.069444,0.025035
563,1,,11,10,21,14,13,27,6,0.312745,0.333173,0.00057,0.009034,0.006826,NaN,0,506,14,103,0.063636,0.051861
585,1,,14,17,31,14,13,27,6,0.325968,0.343119,0.000233,0.02072,0.02464,NaN,0,506,8,61,0.169935,0.09894
597,1,,12,10,22,14,13,27,7,0.284813,0.300946,0.001044,0.01123,0.005466,NaN,0,506,12,22,0.151515,0.054364
592,1,,10,9,19,14,13,27,6,0.317408,0.333898,0.000269,0.018477,0.014307,NaN,0,506,7,90,0.255556,0.09077
604,1,,5,4,9,14,13,27,7,0.25804,0.268596,0.000501,0.003584,0.000814,NaN,0,506,3,58,0.15,0.015847
579,1,,5,5,10,14,13,27,7,0.285138,0.297245,0.000104,0.002858,0.00291,NaN,0,506,6,57,0.05,0.015953
584,1,,4,3,7,14,13,27,7,0.245431,0.253699,0.000025,0.00048,0.000363,NaN,0,506,2,17,0,0.00297
536,1,,19,19,38,15,12,27,6,0.301085,0.317592,0.001673,0.009727,0.005314,NaN,0,506,2,91,0.057143,0.05345
537,1,,8,8,16,15,12,27,6,0.290263,0.305306,0.000172,0.004638,0.004623,NaN,0,506,2,20,0.138889,0.02426
551,1,,5,4,9,15,12,27,7,0.28337,0.295283,0.000009,0.004596,0.00414,NaN,0,506,11,55,0.15,0.022245
521,1,,6,4,10,16,11,27,6,0.302007,0.319362,0.00007,0.014935,0.009176,NaN,0,506,13,45,0.3,0.074592
520,1,,6,5,11,16,11,27,7,0.287943,0.300499,0.000503,0.004651,0.003485,NaN,0,506,7,24,0.033333,0.02144
489,1,,7,6,13,17,10,27,6,0.32543,0.341166,0.000293,0.0138,0.01275,NaN,0,506,11,25,0.357143,0.073719
458,1,,8,7,15,18,9,27,6,0.299233,0.318094,0.000083,0.012579,0.010685,NaN,0,506,13,93,0.125,0.062191
444,1,,16,16,32,18,9,27,7,0.285247,0.298045,0.000876,0.003049,0.003072,NaN,0,506,2,12,0.01462,0.016295
433,1,,12,12,24,19,8,27,7,0.303918,0.321655,0.000883,0.010842,0.011853,NaN,0,506,13,10,0.134615,0.059321
337,1,,15,10,25,25,2,27,7,0.297617,0.311501,0.000204,0.008239,0.006389,NaN,0,506,3,16,0.288095,0.031982
1638,1,,15,14,29,3,25,28,6,0.307333,0.321479,0.000686,0.007777,0.006424,NaN,0,506,8,9,0.0125,0.038337
1456,1,,4,8,12,4,24,28,6,0.316737,0.334121,0.000166,0.009536,0.012239,NaN,0,506,2,43,0.089286,0.051136
1249,1,,10,9,19,5,23,28,7,0.274505,0.288064,0.000355,0.005114,0.002876,NaN,0,506,6,54,0.144444,0.02878
954,1,,6,10,16,8,20,28,7,0.297475,0.310798,0.000108,0.003089,0.005363,NaN,0,506,1,49,0.177778,0.016728
859,1,,6,6,12,9,19,28,6,0.290645,0.304479,0.000655,0.003772,0.003572,NaN,0,506,2,12,0,0.0201
796,1,,9,6,15,10,18,28,7,0.301472,0.314672,0.000067,0.016187,0.007832,NaN,0,506,11,100,0.25,0.091709
807,1,,8,10,18,10,18,28,6,0.32831,0.345761,0.000103,0.012556,0.017718,NaN,0,506,11,42,0.333333,0.065589
826,1,,8,9,17,10,18,28,6,0.297759,0.315306,0.000117,0.010171,0.011157,NaN,0,506,15,65,0.194444,0.054556
785,1,,11,10,21,10,18,28,6,0.30247,0.319433,0.000741,0.00812,0.007825,NaN,0,506,6,19,0.172727,0.044742
715,1,,11,12,23,11,17,28,6,0.304189,0.316538,0.000233,0.005332,0.007568,NaN,0,506,2,57,0.05303,0.033947
683,1,,7,8,15,12,16,28,6,0.339494,0.360782,0.00008,0.017789,0.018568,NaN,0,506,2,84,0.517857,0.092612
702,1,,10,9,19,12,16,28,7,0.3,0.31662,0.000032,0.014157,0.011519,NaN,0,506,15,31,0.333333,0.074879
696,1,,8,9,17,12,16,28,6,0.311679,0.3305,0.000097,0.013953,0.013622,NaN,0,506,7,50,0.263889,0.068161
650,1,,14,11,25,13,15,28,6,0.313583,0.331385,0.000597,0.020627,0.014978,NaN,0,506,12,46,0.252381,0.108623
630,1,,5,6,11,13,15,28,7,0.27867,0.291216,0.000355,0.001686,0.001716,NaN,0,506,1,4,0.2,0.008941
602,1,,10,8,18,14,14,28,6,0.297806,0.313353,0.000041,0.014302,0.009863,NaN,0,506,15,31,0.277778,0.06932
569,1,,5,5,10,14,14,28,7,0.300988,0.313996,0.000164,0.004664,0.004488,NaN,0,506,2,17,0,0.024359
571,1,,5,5,10,14,14,28,8,0.211313,0.217579,0.000697,0.000035,0.000185,NaN,0,506,97,70,0.1,0.001089
541,1,,16,14,30,15,13,28,7,0.281623,0.293653,0.001379,0.001906,0.001827,NaN,0,506,6,52,0.008333,0.012263
506,1,,8,9,17,16,12,28,6,0.318298,0.334383,0.000192,0.01348,0.015136,NaN,0,506,14,33,0.152778,0.073772
491,1,,36,67,103,17,11,28,6,0.367461,0.396215,0.005974,0.037533,0.064216,NaN,0,506,14,101,0.092285,0.182385
488,1,,6,8,14,17,11,28,7,0.307534,0.321228,0.00078,0.007,0.006169,NaN,0,506,7,74,0.097222,0.033098
439,1,,11,7,18,18,10,28,6,0.312198,0.333609,0.000542,0.008127,0.00686,NaN,0,506,3,9,0.109091,0.044621
456,1,,10,10,20,18,10,28,6,0.314689,0.330398,0.001122,0.009542,0.009202,NaN,0,506,12,74,0.090909,0.047966
461,1,,2,1,3,18,10,28,7,0.27109,0.280644,0,0.002081,0.001344,NaN,0,506,13,12,1,0.006824
1026,1,,3,5,8,7,22,29,7,0.239854,0.248026,0.000493,0.000473,0.000667,NaN,0,506,14,40,0.1,0.002564
971,1,,3,3,6,8,21,29,7,0.296745,0.312639,0.000003,0.007423,0.007538,NaN,0,506,13,30,0.833333,0.039035
804,1,,7,7,14,10,19,29,6,0.323771,0.34355,0.0003,0.012868,0.01286,NaN,0,506,1,84,0.119048,0.068197
757,1,,7,10,17,11,18,29,6,0.317704,0.33646,0.000222,0.017543,0.018159,NaN,0,506,15,12,0.333333,0.085427
766,1,,10,9,19,11,18,29,7,0.288054,0.302912,0.000238,0.006206,0.004951,NaN,0,506,3,16,0.545455,0.026722
686,1,,10,12,22,12,17,29,6,0.32808,0.346482,0.00013,0.018162,0.022265,NaN,0,506,11,100,0.295455,0.088212
699,1,,4,4,8,12,17,29,7,0.293583,0.307733,0.000076,0.004636,0.00467,NaN,0,506,1,4,0,0.02479
689,1,,8,8,16,12,17,29,7,0.298804,0.31223,0.000148,0.005801,0.006356,NaN,0,506,11,49,0.027778,0.02838
621,1,,6,7,13,13,16,29,6,0.313425,0.332515,0.000236,0.017751,0.017983,NaN,0,506,11,53,0.404762,0.093925
562,1,,6,5,11,14,15,29,6,0.317005,0.331136,0.00157,0.013354,0.008795,NaN,0,506,2,70,0.380952,0.071429
600,1,,2,2,4,14,15,29,6,0.287965,0.302135,0,0.003776,0.003114,NaN,0,506,13,44,1,0.01641
576,1,,4,4,8,14,15,29,7,0.267719,0.279199,0.000046,0.001262,0.001908,NaN,0,506,6,57,0,0.011553
546,1,,7,4,11,15,14,29,7,0.292757,0.305727,0.000044,0.007056,0.006028,NaN,0,506,11,2,0.071429,0.041357
533,1,,3,3,6,15,14,29,7,0.262285,0.271962,0.000496,0.001176,0.001045,NaN,0,506,14,91,0,0.00608
512,1,,9,8,17,16,13,29,6,0.315696,0.330891,0.00014,0.009719,0.009205,NaN,0,506,2,22,0.333333,0.05309
522,1,,11,9,20,16,13,29,6,0.309337,0.328556,0.00011,0.016273,0.013018,NaN,0,506,13,78,0.190909,0.082999
498,1,,15,17,32,17,12,29,7,0.300698,0.316763,0.000132,0.009306,0.00729,NaN,0,506,3,16,0.246667,0.036554
485,1,,10,10,20,17,12,29,6,0.314372,0.327889,0.000445,0.012641,0.011591,NaN,0,506,2,66,0.072727,0.067527
438,1,,8,11,19,18,11,29,6,0.307131,0.322147,0.000172,0.005037,0.005996,NaN,0,506,11,45,0.1,0.025558
386,1,,11,11,22,21,8,29,6,0.323911,0.34065,0.001098,0.010322,0.010379,NaN,0,506,14,72,0.136364,0.057231
369,1,,12,9,21,22,7,29,6,0.306077,0.319184,0.001251,0.009637,0.00697,NaN,0,506,14,90,0.038462,0.04348
330,1,,17,19,36,25,4,29,6,0.339218,0.361222,0.000822,0.024495,0.025212,NaN,0,506,1,81,0.132246,0.120804
1368,1,,4,6,10,5,25,30,6,0.316737,0.331332,0.000017,0.005391,0.010953,NaN,0,506,12,56,0.266667,0.02518
777,1,,14,13,27,10,20,30,6,0.335452,0.353025,0.000292,0.024567,0.024141,NaN,0,506,2,66,0.241758,0.133184
617,1,,10,9,19,13,17,30,6,0.320229,0.339716,0.000404,0.013176,0.009449,NaN,0,506,1,9,0.090909,0.065938
586,1,,8,7,15,14,16,30,6,0.312536,0.332284,0.000556,0.011248,0.008675,NaN,0,506,11,90,0.178571,0.06039
543,1,,5,5,10,15,15,30,6,0.306905,0.327088,0.00033,0.005941,0.006043,NaN,0,506,13,9,0.1,0.034142
531,1,,12,12,24,15,15,30,6,0.301012,0.31688,0.000401,0.006278,0.005947,NaN,0,506,2,71,0.151515,0.034592
535,1,,11,12,23,15,15,30,6,0.297475,0.313126,0.00022,0.004484,0.005102,NaN,0,506,2,91,0.136364,0.026876
476,1,,10,10,20,17,13,30,7,0.281856,0.293651,0.002619,0.002262,0.002557,NaN,0,506,8,102,0,0.01376
449,1,,10,12,22,18,12,30,6,0.320887,0.336896,0.000211,0.00765,0.01187,NaN,0,506,2,3,0.318182,0.04514
294,1,,5,2,7,28,2,30,1,1,1,0.000456,0.002655,0,NaN,0,232,1,4,0.2,0.014506
716,1,,17,16,33,11,20,31,6,0.296581,0.313135,0.002061,0.005872,0.004428,NaN,0,506,14,91,0.029412,0.032184
594,1,,5,5,10,14,17,31,6,0.306804,0.326559,0.000109,0.005787,0.005692,NaN,0,506,1,24,0.25,0.03234
590,1,,4,4,8,14,17,31,7,0.283177,0.298477,0.000027,0.005098,0.005323,NaN,0,506,13,52,0,0.027925
588,1,,12,10,22,14,17,31,6,0.313268,0.328,0.000264,0.01376,0.014015,NaN,0,506,11,100,0.212121,0.075897
568,1,,11,13,24,14,17,31,6,0.304585,0.317783,0.000462,0.004853,0.005278,NaN,0,506,14,66,0.051282,0.02684
574,1,,8,7,15,14,17,31,7,0.274024,0.286356,0.000073,0.001622,0.00187,NaN,0,506,6,3,0.053571,0.011428
549,1,,10,8,18,15,16,31,6,0.32086,0.33908,0.000116,0.020285,0.0154,NaN,0,506,11,78,0.3,0.104418
540,1,,10,10,20,15,16,31,6,0.299449,0.313362,0.000669,0.004638,0.004609,NaN,0,506,2,17,0.1,0.025473
514,1,,10,10,20,16,15,31,7,0.271168,0.283073,0.001401,0.002009,0.001186,NaN,0,506,11,45,0.018182,0.012596
515,1,,6,5,11,16,15,31,7,0.272509,0.283847,0.0004,0.002689,0.002421,NaN,0,506,11,93,0,0.013817
450,1,,3,2,5,18,13,31,7,0.258147,0.269083,0.00002,0.000802,0.001084,NaN,0,506,6,3,0.333333,0.006907
335,1,,9,6,15,25,6,31,7,0.295039,0.309544,0.000435,0.01647,0.008101,NaN,0,506,13,22,0.422222,0.082646
268,1,,15,0,15,31,0,31,0,0,0,0,0.019524,0,NaN,0,15,2,5,0.119048,0.103351
1458,1,,4,8,12,4,28,32,6,0.324978,0.345236,0.000236,0.007094,0.012665,NaN,0,506,6,66,0.214286,0.040749
753,1,,4,4,8,11,21,32,6,0.317166,0.337741,0.000083,0.008844,0.009109,NaN,0,506,2,78,0.333333,0.049159
690,1,,7,6,13,12,20,32,7,0.284986,0.296893,0.000092,0.002849,0.002528,NaN,0,506,2,43,0.035714,0.015112
663,1,,9,10,19,12,20,32,6,0.300529,0.313838,0.001062,0.005095,0.005304,NaN,0,506,13,17,0.022222,0.029182
649,1,,14,13,27,13,19,32,6,0.32526,0.346637,0.000269,0.020329,0.016802,NaN,0,506,1,65,0.263736,0.104027
632,1,,11,12,23,13,19,32,6,0.330452,0.34823,0.000766,0.018522,0.022187,NaN,0,506,8,63,0.205128,0.102147
578,1,,7,9,16,14,18,32,6,0.317193,0.338991,0.000421,0.00699,0.00801,NaN,0,506,1,4,0.263889,0.038479
561,1,,8,8,16,14,18,32,6,0.31647,0.330923,0.000513,0.013114,0.009459,NaN,0,506,8,56,0.333333,0.063923
589,1,,7,8,15,14,18,32,6,0.319192,0.335726,0.000518,0.011503,0.015242,NaN,0,506,11,49,0.267857,0.057669
566,1,,8,8,16,14,18,32,6,0.291505,0.303496,0.000131,0.003461,0.004362,NaN,0,506,8,12,0.035714,0.02384
552,1,,7,6,13,15,17,32,7,0.314398,0.328923,0.000034,0.013414,0.010832,NaN,0,506,14,49,0.222222,0.068395
550,1,,10,11,21,15,17,32,7,0.314214,0.329635,0.000602,0.014771,0.015513,NaN,0,506,2,88,0.136364,0.071252
516,1,,11,11,22,16,16,32,7,0.305404,0.319681,0.000612,0.01028,0.009308,NaN,0,506,11,102,0.128205,0.055401
426,1,,6,4,10,19,13,32,7,0.245431,0.253215,0.000601,0.001564,0.000322,NaN,0,506,11,93,0,0.008254
405,1,,10,10,20,20,12,32,7,0.292597,0.305749,0.000172,0.003802,0.00354,NaN,0,506,2,91,0.055556,0.019955
382,1,,19,16,35,21,11,32,6,0.315803,0.330722,0.000703,0.012333,0.0087,NaN,0,506,2,0,0.081871,0.065481
352,1,,11,2,13,24,8,32,7,0.284424,0.297467,0.000005,0.007773,0.002429,NaN,0,506,3,16,0.609091,0.032368
824,1,,12,44,56,10,23,33,6,0.332919,0.354888,0.00143,0.007748,0.028477,NaN,0,506,3,16,0.10407,0.031023
656,1,,15,13,28,12,21,33,6,0.310388,0.328374,0.000931,0.011222,0.009883,NaN,0,506,2,81,0.066176,0.061541
641,1,,17,18,35,13,20,33,6,0.336325,0.356561,0.001297,0.023281,0.024879,NaN,0,506,8,79,0.144737,0.11789
599,1,,12,12,24,14,19,33,7,0.302763,0.320152,0.000223,0.011924,0.009214,NaN,0,506,12,74,0.159341,0.058177
575,1,,7,7,14,14,19,33,7,0.22293,0.230488,0.001333,0.000078,0.000078,NaN,0,506,6,89,0,0.000739
529,1,,12,12,24,15,18,33,6,0.305628,0.325518,0.001883,0.005062,0.004879,NaN,0,506,6,2,0.015152,0.028187
528,1,,7,8,15,16,17,33,6,0.296628,0.310889,0.00003,0.008402,0.00879,NaN,0,506,13,25,0.277778,0.039599
505,1,,12,13,25,16,17,33,7,0.308446,0.322928,0.000735,0.00683,0.007318,NaN,0,506,8,45,0.044872,0.037798
493,1,,10,8,18,17,16,33,6,0.323073,0.344404,0.000299,0.012988,0.012637,NaN,0,506,13,93,0.2,0.070633
473,1,,11,11,22,17,16,33,6,0.310233,0.323281,0.000401,0.006492,0.006287,NaN,0,506,8,17,0.1,0.034204
494,1,,10,10,20,17,16,33,6,0.315776,0.330322,0.000094,0.010397,0.015001,NaN,0,506,1,90,0.136364,0.054394
459,1,,11,11,22,18,15,33,6,0.325515,0.346166,0.000335,0.011318,0.012601,NaN,0,506,1,5,0.121212,0.061455
455,1,,8,7,15,18,15,33,6,0.316978,0.336781,0.000165,0.007407,0.007148,NaN,0,506,2,48,0.277778,0.039785
388,1,,3,3,6,21,12,33,7,0.269898,0.280872,0.000165,0.001543,0.000986,NaN,0,506,11,88,0.25,0.004681
332,1,,17,20,37,25,8,33,6,0.317193,0.334988,0.001758,0.019596,0.018805,NaN,0,506,3,10,0.132035,0.101654
317,1,,12,3,15,26,7,33,7,0.277453,0.28875,0.000102,0.008571,0.002441,NaN,0,506,11,86,0.030303,0.042742
870,1,,7,6,13,9,25,34,6,0.31199,0.324726,0.00011,0.011996,0.009031,NaN,0,506,11,9,0.095238,0.060193
863,1,,15,16,31,9,25,34,6,0.301472,0.316191,0.001341,0.006464,0.006195,NaN,0,506,8,54,0.036765,0.034649
680,1,,13,12,25,12,22,34,7,0.301667,0.316892,0.000319,0.013914,0.007704,NaN,0,506,2,26,0.131868,0.072363
642,1,,6,6,12,13,21,34,6,0.30012,0.313829,0.000033,0.010444,0.008433,NaN,0,506,7,77,0.309524,0.05758
548,1,,8,8,16,15,19,34,7,0.303033,0.317552,0.000105,0.009796,0.010201,NaN,0,506,11,53,0.155556,0.055199
453,1,,8,8,16,18,16,34,6,0.299353,0.311801,0.000524,0.00582,0.005878,NaN,0,506,1,53,0.035714,0.03121
441,1,,10,8,18,18,16,34,7,0.268776,0.278514,0.00112,0.003024,0.001026,NaN,0,506,8,2,0,0.014801
422,1,,13,11,24,19,15,34,6,0.295808,0.308389,0.00037,0.005107,0.004899,NaN,0,506,2,0,0.051282,0.028918
379,1,,15,12,27,21,13,34,6,0.32086,0.336291,0.000159,0.017567,0.014238,NaN,0,506,8,71,0.285714,0.100169
371,1,,17,20,37,22,12,34,6,0.31765,0.337732,0.000467,0.024297,0.028129,NaN,0,506,13,84,0.157143,0.130845
608,1,,5,6,11,13,22,35,7,0.270424,0.281081,0.000299,0.000197,0.001343,NaN,0,506,2,20,0.166667,0.001597
554,1,,4,3,7,15,20,35,6,0.316309,0.337074,0.000133,0.007509,0.006565,NaN,0,506,13,44,0.166667,0.036963
530,1,,10,12,22,15,20,35,6,0.320585,0.336812,0.000667,0.010459,0.012207,NaN,0,506,1,46,0.128788,0.05368
556,1,,2,2,4,15,20,35,7,0.24749,0.256244,0,0.000319,0.000397,NaN,0,506,14,90,1,0.002168
472,1,,9,10,19,17,18,35,6,0.308827,0.329134,0.00127,0.005674,0.005934,NaN,0,506,2,26,0.055556,0.031986
466,1,,10,10,20,17,18,35,6,0.299018,0.314896,0.00005,0.006593,0.006377,NaN,0,506,2,71,0.266667,0.037055
468,1,,6,7,13,17,18,35,6,0.309388,0.32417,0.000113,0.00646,0.007212,NaN,0,506,14,91,0.214286,0.03378
495,1,,5,5,10,17,18,35,7,0.253793,0.261746,0.000098,0.000487,0.000629,NaN,0,506,14,72,0.45,0.003376
